,ONE_DAY_PRECIPITATION,MIN_TEMP,MAX_TEMP,year_month,Station
549, 0.0,9.3, 32.9,2014-07,CQM
550, 0.0,12.2, 31.5,2014-08,CQM
551, 0.6,10.0, 17.1,2014-09,CQM
552, 0.0,6.2, 15.2,2014-10,CQM
553, 7.6,2.6, 8.0,2014-11,CQM
554, 0.0,-5.6, -2.9,2014-12,CQM
555, 0.0,-4.2, -0.5,2015-01,CQM
556, 16.1,3.9, 6.2,2015-02,CQM
557, 0.0,-1.6, 6.1,2015-03,CQM
558, 7.2,1.9, 9.0,2015-04,CQM
559, 0.4,4.6, 14.4,2015-05,CQM
560, 0.0,11.1, 19.8,2015-06,CQM
561, 0.0,13.5, 33.8,2015-07,CQM
562, 0.0,10.4, 31.4,2015-08,CQM
563, 19.5,11.5, 14.5,2015-09,CQM
564, 0.0,5.7, 19.0,2015-10,CQM
565, 39.0,5.1, 9.1,2015-11,CQM
566, 37.2,0.4, 1.3,2015-12,CQM
567, 0.0,-3.6, 1.2,2016-01,CQM
568, 2.0,0.1, 2.4,2016-02,CQM
569, 49.6,2.7, 7.9,2016-03,CQM
570, 0.0,3.2, 18.9,2016-04,CQM
571, 0.0,4.5, 25.0,2016-05,CQM
572, 17.0,10.3, 21.8,2016-06,CQM
573, 0.0,12.0, 19.5,2016-07,CQM
574, 1.0,10.2, 26.1,2016-08,CQM
575, 27.0,11.4, 15.1,2016-09,CQM
576, 15.0,5.7, 10.3,2016-10,CQM
577, 32.8,7.1, 9.1,2016-11,CQM
578, 4.3,3.3, 5.1,2016-12,CQM
579, 3.8,-3.7, -0.7,2017-01,CQM
580, 0.0,-4.6, 2.9,2017-02,CQM
581, 9.6,0.6, 2.2,2017-03,CQM
582, 15.3,1.6, 5.2,2017-04,CQM
583, 5.4,1.8, 8.2,2017-05,CQM
584, 11.5,9.2, 14.4,2017-06,CQM
585, 0.0,10.3, 24.5,2017-07,CQM
586, 0.0,11.9, 29.2,2017-08,CQM
587, 0.0,10.1, 26.9,2017-09,CQM
588, 1.0,5.6, 13.2,2017-10,CQM
589, 9.8,5.1, 9.7,2017-11,CQM
590, 57.5,0.6, 3.8,2017-12,CQM
591, 0.0,-3.7, -0.1,2018-01,CQM
592, 10.0,0.6, 1.5,2018-02,CQM
593, 6.4,-1.0, 2.5,2018-03,CQM
594, 4.0,0.3, 6.1,2018-04,CQM
595, 0.0,4.9, 18.1,2018-05,CQM
596, 0.0,7.5, 11.9,2018-06,CQM
597, 1.0,11.2, 19.9,2018-07,CQM
598, 0.0,13.0, 24.8,2018-08,CQM
599, 0.0,9.3, 18.7,2018-09,CQM
600, 55.3,11.7, 13.6,2018-10,CQM
601, 1.0,0.0, 5.8,2018-12,CQM
602, 1.0,-1.0, 1.3,2019-01,CQM
603, 46.8,3.1, 3.9,2019-02,CQM
604, 0.0,-5.2, 3.3,2019-03,CQM
605, 0.0,0.6, 18.1,2019-04,CQM
606, 0.0,2.5, 16.8,2019-05,CQM
607, 0.0,8.7, 26.9,2019-07,CQM
608, 0.0,12.1, 20.7,2019-08,CQM
609, 0.0,13.3, 22.4,2019-09,CQM
610, 0.0,-1.5, 4.7,2019-11,CQM
611, 3.0,-4.5, 1.1,2019-12,CQM
612, 9.3,2.3, 7.1,2020-01,CQM
613, 37.7,-0.5, 9.6,2020-02,CQM
614, 1.0,-1.5, 3.3,2020-03,CQM
615, 0.0,-0.9, 7.4,2020-04,CQM
616, 0.0,4.0, 16.5,2020-05,CQM
617, 1.0,5.3, 15.4,2020-06,CQM
618, 15.0,11.0, 12.4,2020-07,CQM
619, 0.0,11.8, 26.5,2020-08,CQM
620, 0.0,11.6, 22.6,2020-09,CQM
621, 0.0,10.1, 18.0,2020-10,CQM
622, 0.0,1.0, 6.3,2020-11,CQM
623, 1.0,-0.5, 0.6,2020-12,CQM
624, 71.7,0.9, 6.2,2021-01,CQM
625, 61.9,1.0, 2.3,2021-02,CQM
626, 1.0,1.0, 3.4,2021-03,CQM
627, 0.0,1.2, 10.0,2021-04,CQM
628, 0.0,5.8, 16.7,2021-05,CQM
629, 0.0,8.3, 29.5,2021-06,CQM
630, 0.0,16.5, 20.2,2021-07,CQM
631, 0.0,16.5, 27.7,2021-08,CQM
632, 0.0,6.4, 20.8,2021-09,CQM
633, 0.0,6.2, 15.3,2021-10,CQM
634, 21.6,-0.3, 7.4,2021-11,CQM
635, 79.8,6.8, 10.7,2021-12,CQM
636, 1.6,-9.5, -2.3,2022-01,CQM
637, 0.3,-3.6, 0.1,2022-02,CQM
638, 22.4,0.8, 5.0,2022-03,CQM
639, 7.2,0.0, 5.6,2022-04,CQM
640, 0.0,0.9, 12.2,2022-05,CQM
641, 0.1,5.8, 23.9,2022-06,CQM
642, 0.0,8.4, 25.1,2022-07,CQM
643, 0.1,12.9, 28.1,2022-08,CQM
644, 0.0,12.2, 27.5,2022-09,CQM
645, 0.0,7.6, 20.6,2022-10,CQM
646, 2.1,-0.6, 7.0,2022-11,CQM
647, 0.2,-7.2, -3.9,2022-12,CQM
648, 0.2,-1.4, 2.3,2023-01,CQM
649, 9.6,-5.2, 1.5,2023-03,CQM
650, 5.7,1.7, 6.5,2023-04,CQM
651, 4.2,4.4, 14.3,2023-05,CQM
652, 0.2,3.4, 21.4,2023-06,CQM
653, 0.0,9.6, 23.8,2023-07,CQM
654, 0.0,8.6, 26.8,2023-08,CQM
655, 2.1,9.6, 24.3,2023-09,CQM
656, 3.5,3.1, 13.8,2023-10,CQM
657, 8.8,-0.2, 8.1,2023-11,CQM
658, 31.6,-0.2, 2.7,2023-12,CQM
659, 1.0,-17.4, -13.1,2005-01,GRP
660, 4.3,-0.7, 3.8,2005-02,GRP
661, 0.0,-3.9, 6.0,2005-03,GRP
662, 9.0,-2.2, 3.4,2005-04,GRP
663, 0.0,-1.7, 14.8,2005-05,GRP
664, 1.0,6.1, 12.1,2005-06,GRP
665, 1.0,6.8, 20.4,2005-07,GRP
666, 0.7,7.4, 24.8,2005-08,GRP
667, 1.0,7.2, 19.3,2005-09,GRP
668, 5.0,1.4, 6.7,2005-10,GRP
669, 6.3,-0.3, 2.2,2005-11,GRP
670, 0.7,-15.2, -9.1,2005-12,GRP
671, 2.0,-3.6, 1.1,2006-01,GRP
672, 0.0,-4.1, -1.4,2006-02,GRP
673, 3.7,-6.8, 16.0,2006-03,GRP
674, 0.0,-2.4, 15.3,2006-04,GRP
675, 5.3,-2.1, 5.9,2006-05,GRP
676, 0.0,7.7, 25.5,2006-06,GRP
677, 0.0,7.9, 32.1,2006-07,GRP
678, 1.7,2.8, 19.7,2006-08,GRP
679, 0.0,0.7, 25.0,2006-09,GRP
680, 2.0,-0.4, 12.0,2006-10,GRP
681, 0.0,-12.6, -1.9,2006-11,GRP
682, 0.8,-13.4, -5.2,2006-12,GRP
683, 22.0,-10.0, -8.4,2007-01,GRP
684, 0.0,-16.8, -6.0,2007-02,GRP
685, 0.7,-8.1, 2.5,2007-03,GRP
686, 1.7,-5.4, 4.9,2007-04,GRP
687, 1.0,0.4, 10.3,2007-05,GRP
688, 0.0,3.9, 29.5,2007-06,GRP
689, 0.0,3.2, 22.2,2007-07,GRP
690, 0.0,4.3, 30.5,2007-08,GRP
691, 1.7,7.1, 22.4,2007-09,GRP
692, 9.3,1.0, 5.1,2007-10,GRP
693, 6.0,-3.8, 2.5,2007-11,GRP
694, 2.5,-18.9, -13.4,2007-12,GRP
695, 2.5,-10.5, -8.9,2008-01,GRP
696, 6.7,-8.0, -1.1,2008-02,GRP
697, 5.3,-2.7, 7.4,2008-03,GRP
698, 0.0,-9.7, 5.1,2008-04,GRP
699, 0.1,-1.9, 8.6,2008-05,GRP
700, 2.9,2.8, 22.8,2008-06,GRP
701, 0.0,11.5, 25.5,2008-07,GRP
702, 8.6,7.1, 15.2,2008-08,GRP
703, 0.0,1.8, 12.8,2008-09,GRP
704, 0.0,5.5, 19.7,2008-10,GRP
705, 0.7,0.5, 7.1,2008-11,GRP
706, 12.2,-3.3, -0.7,2008-12,GRP
707, 1.9,-7.5, -5.9,2009-01,GRP
708, 3.6,-7.6, -1.4,2009-02,GRP
709, 1.5,-3.1, 0.6,2009-03,GRP
710, 0.1,-3.7, 2.1,2009-04,GRP
711, 0.0,-0.6, 13.1,2009-05,GRP
712, 0.0,3.0, 19.0,2009-06,GRP
713, 0.0,1.7, 20.2,2009-07,GRP
714, 5.4,11.5, 27.7,2009-08,GRP
715, 4.4,10.0, 28.2,2009-09,GRP
716, 0.1,1.7, 6.8,2009-10,GRP
717, 3.1,-2.2, 2.5,2009-11,GRP
718, 0.0,-13.8, -6.9,2009-12,GRP
719, 18.5,-8.5, -1.4,2010-01,GRP
720, 3.9,-0.7, 1.7,2010-02,GRP
721, 0.0,-1.3, 8.4,2010-03,GRP
722, 2.3,-2.9, 3.7,2010-04,GRP
723, 1.9,-0.3, 17.6,2010-05,GRP
724, 8.4,4.5, 15.2,2010-06,GRP
725, 0.7,3.0, 20.9,2010-07,GRP
726, 1.2,9.4, 22.7,2010-08,GRP
727, 7.4,4.0, 11.6,2010-09,GRP
728, 0.0,5.1, 18.0,2010-10,GRP
729, 21.6,1.6, 3.5,2010-11,GRP
730, 2.9,-4.5, -1.7,2010-12,GRP
731, 1.8,-15.0, -9.4,2011-01,GRP
732, 1.3,-16.5, -10.5,2011-02,GRP
733, 2.5,-10.6, -5.9,2011-03,GRP
734, 5.0,1.0, 4.8,2011-04,GRP
735, 0.0,-2.0, 11.6,2011-05,GRP
736, 0.0,2.8, 14.9,2011-06,GRP
737, 0.0,4.9, 9.7,2011-07,GRP
738, 0.0,6.7, 21.4,2011-08,GRP
739, 14.0,4.8, 13.8,2011-09,GRP
740, 16.9,7.4, 9.1,2011-10,GRP
741, 4.2,-4.4, 3.6,2011-11,GRP
742, 1.2,-4.1, -1.8,2011-12,GRP
743, 0.0,-9.3, -6.5,2012-01,GRP
744, 8.5,-1.1, 2.3,2012-02,GRP
745, 0.0,-8.5, 0.3,2012-03,GRP
746, 4.7,0.3, 5.2,2012-04,GRP
747, 2.3,2.1, 8.6,2012-05,GRP
748, 10.0,3.0, 10.1,2012-06,GRP
749, 2.2,7.3, 19.6,2012-07,GRP
750, 3.5,7.5, 22.8,2012-08,GRP
751, 17.7,5.8, 9.9,2012-09,GRP
752, 10.5,5.4, 12.1,2012-10,GRP
753, 8.2,1.9, 6.4,2012-11,GRP
754, 12.8,-0.5, 0.5,2012-12,GRP
755, 0.0,-6.2, -3.4,2013-01,GRP
756, 6.3,0.0, 2.3,2013-02,GRP
757, 37.7,-7.5, 0.5,2013-03,GRP
758, 0.0,-0.8, 12.6,2013-04,GRP
759, 0.0,-3.1, 8.8,2013-05,GRP
760, 0.0,2.4, 13.3,2013-06,GRP
761, 0.0,7.0, 27.0,2013-07,GRP
762, 0.0,4.5, 24.5,2013-08,GRP
763, 0.0,3.5, 23.0,2013-09,GRP
764, 0.9,2.3, 7.3,2013-10,GRP
765, 6.4,-5.4, 0.5,2013-11,GRP
766, 15.1,-3.0, -1.0,2013-12,GRP
767, 0.3,-3.0, -1.5,2014-01,GRP
768, 0.0,-19.5, -12.0,2014-02,GRP
769, 0.0,-13.6, -7.6,2014-03,GRP
770, 0.0,-8.5, 4.0,2014-04,GRP
771, 0.0,1.4, 19.1,2014-05,GRP
772, 0.0,-0.5, 15.5,2014-06,GRP
773, 0.0,3.0, 24.0,2014-07,GRP
774, 0.0,9.2, 32.0,2014-08,GRP
775, 7.7,4.0, 10.5,2014-09,GRP
776, 4.4,3.5, 6.8,2014-10,GRP
777, 0.6,2.1, 6.5,2014-11,GRP
778, 0.0,-20.0, -14.0,2014-12,GRP
779, 0.5,-12.3, -7.4,2015-01,GRP
780, 6.0,-7.5, -3.2,2015-02,GRP
781, 0.9,-8.1, -1.0,2015-03,GRP
782, 4.9,0.5, 3.5,2015-04,GRP
783, 24.4,1.0, 4.0,2015-05,GRP
784, 0.0,5.3, 21.0,2015-06,GRP
785, 0.0,9.1, 25.4,2015-07,GRP
786, 0.0,8.0, 28.5,2015-08,GRP
787, 32.5,6.6, 11.5,2015-09,GRP
788, 0.0,4.6, 19.9,2015-10,GRP
789, 5.9,0.6, 2.5,2015-11,GRP
790, 0.7,-12.2, -7.1,2015-12,GRP
791, 0.7,-13.5, -11.4,2016-01,GRP
792, 0.0,-6.3, -1.2,2016-02,GRP
793, 3.8,-4.2, 2.0,2016-03,GRP
794, 0.0,-0.3, 15.0,2016-04,GRP
795, 1.0,-0.3, 19.6,2016-05,GRP
796, 0.0,6.1, 15.4,2016-06,GRP
797, 1.0,8.7, 25.0,2016-07,GRP
798, 0.0,7.9, 20.9,2016-08,GRP
799, 12.0,8.1, 16.0,2016-09,GRP
800, 23.0,1.7, 10.8,2016-10,GRP
801, 11.0,0.0, 1.2,2016-11,GRP
802, 0.0,-4.0, -0.5,2016-12,GRP
803, 0.0,-14.7, -8.6,2017-01,GRP
804, 0.0,-18.8, -9.9,2017-02,GRP
805, 6.0,-9.2, -0.5,2017-03,GRP
806, 15.0,0.1, 1.9,2017-04,GRP
807, 2.0,-0.7, 8.3,2017-05,GRP
808, 5.0,5.9, 18.7,2017-06,GRP
809, 0.0,9.2, 26.1,2017-07,GRP
810, 0.0,8.5, 27.4,2017-08,GRP
811, 0.0,6.7, 23.3,2017-09,GRP
812, 1.0,1.3, 10.0,2017-10,GRP
813, 4.0,-4.0, 1.7,2017-11,GRP
814, 9.0,-10.0, -0.9,2017-12,GRP
815, 0.0,-22.8, -15.9,2018-01,GRP
816, 5.2,-6.4, -1.7,2018-02,GRP
817, 0.6,-5.8, 0.8,2018-03,GRP
818, 2.0,-8.1, 0.4,2018-04,GRP
819, 0.0,-0.8, 12.7,2018-05,GRP
820, 0.0,4.4, 15.5,2018-06,GRP
821, 10.0,6.4, 12.3,2018-07,GRP
822, 0.0,11.1, 28.0,2018-08,GRP
823, 2.0,3.4, 13.7,2018-09,GRP
824, 27.0,-0.2, 1.3,2018-10,GRP
825, 18.0,0.0, 3.3,2018-11,GRP
826, 0.0,-8.1, -3.2,2018-12,GRP
827, 2.0,-10.1, -5.4,2019-01,GRP
828, 41.0,-5.2, -2.1,2019-02,GRP
829, 2.0,-16.7, -4.0,2019-03,GRP
830, 0.0,-4.6, 13.1,2019-04,GRP
831, 0.0,-1.0, 7.0,2019-05,GRP
832, 0.0,6.6, 25.0,2019-06,GRP
833, 0.0,4.4, 21.1,2019-07,GRP
834, 0.2,9.7, 25.9,2019-08,GRP
835, 6.3,10.7, 18.2,2019-09,GRP
836, 0.0,-2.0, 9.7,2019-10,GRP
837, 0.0,-9.3, 0.5,2019-11,GRP
838, 0.5,-15.1, -8.9,2019-12,GRP
839, 15.3,-5.5, -2.3,2020-01,GRP
840, 18.2,-6.2, 2.7,2020-02,GRP
841, 0.6,-4.8, -1.3,2020-03,GRP
842, 1.1,-9.3, -1.8,2020-04,GRP
843, 0.0,-1.8, 13.0,2020-05,GRP
844, 1.9,2.7, 13.7,2020-06,GRP
845, 18.3,6.3, 9.2,2020-07,GRP
846, 0.0,13.0, 31.6,2020-08,GRP
847, 22.2,7.6, 13.7,2020-09,GRP
848, 0.4,4.8, 16.9,2020-10,GRP
849, 0.2,-2.0, 2.8,2020-11,GRP
850, 0.2,-9.8, -3.3,2020-12,GRP
851, 6.8,-5.3, -1.8,2021-01,GRP
852, 13.5,-2.4, 0.9,2021-02,GRP
853, 3.6,-5.7, -0.2,2021-03,GRP
854, 0.6,-2.2, 5.9,2021-04,GRP
855, 0.0,-1.7, 9.7,2021-05,GRP
856, 0.0,4.9, 25.1,2021-06,GRP
857, 5.0,12.4, 35.2,2021-07,GRP
858, 0.1,13.3, 27.2,2021-08,GRP
859, 4.1,3.3, 9.7,2021-09,GRP
860, 0.0,0.5, 8.8,2021-10,GRP
861, 0.0,-7.1, -0.3,2021-11,GRP
862, 36.1,0.0, 4.6,2021-12,GRP
863, 0.4,-27.1, -17.0,2022-01,GRP
864, 2.7,-16.6, -5.0,2022-02,GRP
865, 5.3,-2.0, 2.1,2022-03,GRP
866, 1.4,-2.2, 6.1,2022-04,GRP
867, 0.0,-0.6, 13.4,2022-05,GRP
868, 0.0,2.0, 20.0,2022-06,GRP
869, 0.1,5.5, 25.4,2022-07,GRP
870, 2.8,10.3, 27.2,2022-08,GRP
871, 0.0,8.8, 27.4,2022-09,GRP
872, 0.0,4.7, 21.4,2022-10,GRP
873, 2.2,-1.8, 0.9,2022-11,GRP
874, 0.2,-15.5, -10.4,2022-12,GRP
875, 0.8,-9.0, -0.9,2023-01,GRP
876, 1.3,-9.2, -3.3,2023-03,GRP
877, 1.1,-2.8, 4.1,2023-04,GRP
878, 0.5,2.5, 19.6,2023-05,GRP
879, 0.3,5.9, 22.1,2023-06,GRP
880, 8.2,9.0, 23.9,2023-07,GRP
881, 0.2,5.8, 28.0,2023-08,GRP
882, 7.4,7.7, 22.1,2023-09,GRP
883, 0.0,0.0, 13.7,2023-10,GRP
884, 7.0,-8.5, 0.7,2023-11,GRP
885, 0.9,-13.1, -6.6,2023-12,GRP
886, 0.0,-24.4, -13.5,2005-01,NTY
887, 0.7,-5.9, 0.4,2005-02,NTY
888, 0.0,-4.7, 3.8,2005-03,NTY
889, 13.9,-10.8, -2.1,2005-04,NTY
890, 0.0,-4.0, 11.2,2005-05,NTY
891, 3.0,0.4, 4.6,2005-06,NTY
892, 0.0,2.0, 11.0,2005-07,NTY
893, 0.0,1.6, 14.6,2005-08,NTY
894, 0.0,3.3, 13.3,2005-09,NTY
895, 7.0,-3.9, 3.3,2005-10,NTY
896, 0.0,-6.9, -1.8,2005-11,NTY
897, 1.0,-19.5, -11.8,2005-12,NTY
898, 2.8,-7.3, -4.7,2006-01,NTY
899, 3.7,-8.1, -3.5,2006-02,NTY
900, 1.0,-12.0, -3.2,2006-03,NTY
901, 0.0,-7.7, 5.0,2006-04,NTY
902, 9.0,-9.1, 1.6,2006-05,NTY
903, 0.0,3.3, 12.5,2006-06,NTY
904, 0.0,7.8, 21.5,2006-07,NTY
905, 0.0,1.9, 14.5,2006-08,NTY
906, 0.0,2.8, 20.5,2006-09,NTY
907, 0.0,-3.2, 7.8,2006-10,NTY
908, 0.9,-12.7, -2.8,2006-11,NTY
909, 0.0,-12.5, -0.8,2006-12,NTY
910, 6.4,-7.0, -4.5,2007-01,NTY
911, 0.0,-10.0, -1.2,2007-02,NTY
912, 0.0,-20.1, -7.3,2007-03,NTY
913, 10.0,-15.5, -6.6,2007-04,NTY
914, 0.9,-4.5, 5.5,2007-05,NTY
915, 0.2,3.0, 21.2,2007-06,NTY
916, 0.0,-1.0, 15.0,2007-07,NTY
917, 0.0,5.6, 21.6,2007-08,NTY
918, 1.0,-0.2, 13.0,2007-09,NTY
919, 0.0,-2.1, 2.9,2007-10,NTY
920, 0.8,-8.8, 1.7,2007-11,NTY
921, 1.0,-26.9, -21.2,2007-12,NTY
922, 3.0,-13.7, -4.9,2008-01,NTY
923, 1.0,-14.1, -6.0,2008-02,NTY
924, 0.0,-12.1, -0.2,2008-03,NTY
925, 0.0,-16.6, -2.6,2008-04,NTY
926, 0.0,-7.5, 5.4,2008-05,NTY
927, 24.0,-0.1, 4.4,2008-06,NTY
928, 0.0,3.9, 19.7,2008-07,NTY
929, 4.3,-0.3, 8.0,2008-08,NTY
930, 0.0,-2.1, 10.6,2008-09,NTY
931, 0.0,7.7, 21.0,2008-10,NTY
932, 1.9,-1.1, 4.7,2008-11,NTY
933, 0.0,-8.1, 7.2,2008-12,NTY
934, 2.0,-19.8, -8.3,2009-01,NTY
935, 4.0,-12.2, -5.8,2009-02,NTY
936, 4.0,-9.6, 4.1,2009-03,NTY
937, 4.0,-13.4, 0.2,2009-04,NTY
938, 0.0,-2.9, 13.2,2009-05,NTY
939, 0.0,-0.5, 15.7,2009-06,NTY
940, 0.0,0.5, 17.0,2009-07,NTY
941, 2.1,10.6, 23.3,2009-08,NTY
942, 4.7,8.1, 20.6,2009-09,NTY
943, 2.1,-4.8, 1.5,2009-10,NTY
944, 1.6,-7.0, 0.6,2009-11,NTY
945, 0.0,-14.0, -6.1,2009-12,NTY
946, 6.0,-6.1, -2.9,2010-01,NTY
947, 0.0,-5.7, -1.1,2010-02,NTY
948, 0.0,-4.8, 3.2,2010-03,NTY
949, 1.0,-11.0, -1.5,2010-04,NTY
950, 1.0,-4.5, 6.8,2010-05,NTY
951, 0.0,1.2, 11.1,2010-06,NTY
952, 6.0,-1.4, 7.7,2010-07,NTY
953, 1.0,8.9, 21.4,2010-08,NTY
954, 0.0,0.0, 13.4,2010-09,NTY
955, 0.0,3.8, 19.4,2010-10,NTY
956, 22.0,-3.5, -0.1,2010-11,NTY
957, 0.0,-9.4, -5.6,2010-12,NTY
958, 0.0,-7.2, 1.9,2011-01,NTY
959, 1.0,-8.7, 5.3,2011-02,NTY
960, 3.2,-14.0, -4.6,2011-03,NTY
961, 11.0,-6.5, 0.2,2011-04,NTY
962, 0.0,-7.1, 9.4,2011-05,NTY
963, 11.0,0.1, 10.0,2011-06,NTY
964, 1.0,-1.5, 5.9,2011-07,NTY
965, 0.0,0.9, 17.6,2011-08,NTY
966, 0.0,0.5, 10.5,2011-09,NTY
967, 2.0,-2.8, 6.2,2011-10,NTY
968, 0.0,-8.4, -0.8,2011-11,NTY
969, 0.0,-7.9, -3.1,2011-12,NTY
970, 1.0,-6.5, -4.2,2012-01,NTY
971, 0.0,-9.3, -2.1,2012-02,NTY
972, 0.0,-11.0, -1.5,2012-03,NTY
973, 1.0,-8.9, 2.8,2012-04,NTY
974, 2.2,-4.5, 3.5,2012-05,NTY
975, 0.0,0.8, 11.7,2012-06,NTY
976, 0.0,1.6, 13.7,2012-07,NTY
977, 0.0,4.3, 13.0,2012-08,NTY
978, 0.0,-0.4, 12.3,2012-09,NTY
979, 0.0,0.9, 14.4,2012-10,NTY
980, 0.0,-1.1, 3.5,2012-11,NTY
981, 3.0,-4.7, -0.9,2012-12,NTY
982, 0.0,-10.1, 0.5,2013-01,NTY
983, 0.0,-6.0, 0.2,2013-02,NTY
984, 8.0,-2.5, -0.4,2013-03,NTY
985, 0.0,-0.9, 14.0,2013-04,NTY
986, 0.0,-9.1, 8.2,2013-05,NTY
987, 5.4,-1.8, 7.7,2013-06,NTY
988, 0.0,10.9, 24.5,2013-07,NTY
989, 0.0,9.2, 17.0,2013-08,NTY
990, 0.0,6.0, 19.6,2013-09,NTY
991, 0.0,-6.0, 2.2,2013-10,NTY
992, 16.6,-5.2, -0.3,2013-11,NTY
993, 3.0,-8.5, -1.8,2013-12,NTY
994, 2.0,-7.5, -4.0,2014-01,NTY
995, 0.0,-15.0, -4.2,2014-02,NTY
996, 2.0,-24.0, -12.0,2014-03,NTY
997, 0.0,-11.2, 5.9,2014-04,NTY
998, 0.0,4.8, 21.7,2014-05,NTY
999, 7.0,3.7, 13.2,2014-06,NTY
1000, 3.0,4.9, 25.1,2014-07,NTY
1001, 0.0,12.2, 23.2,2014-08,NTY
1002, 0.0,1.4, 11.9,2014-09,NTY
1003, 0.0,-3.5, 7.4,2014-10,NTY
1004, 0.0,-6.7, 0.7,2014-11,NTY
1005, 0.0,-13.0, -8.1,2014-12,NTY
1006, 0.0,-3.1, 1.4,2015-01,NTY
1007, 1.0,-6.7, -3.0,2015-02,NTY
1008, 1.9,-8.1, -1.6,2015-03,NTY
1009, 3.0,-8.2, -1.7,2015-04,NTY
1010, 0.0,-5.0, 5.0,2015-05,NTY
1011, 0.0,6.2, 15.7,2015-06,NTY
1012, 0.0,5.8, 18.8,2015-07,NTY
1013, 0.0,9.7, 23.1,2015-08,NTY
1014, 2.7,-1.7, 6.9,2015-09,NTY
1015, 0.0,3.8, 15.9,2015-10,NTY
1016, 3.3,-6.1, -1.5,2015-11,NTY
1017, 0.0,-6.7, -0.2,2015-12,NTY
1018, 0.0,-6.2, 3.8,2016-01,NTY
1019, 0.0,-14.8, -7.5,2016-02,NTY
1020, 7.0,-8.4, -3.7,2016-03,NTY
1021, 0.0,0.7, 12.6,2016-04,NTY
1022, 0.0,1.1, 16.2,2016-05,NTY
1023, 0.0,2.3, 10.7,2016-06,NTY
1024, 0.0,4.2, 13.4,2016-07,NTY
1025, 0.0,4.9, 16.1,2016-08,NTY
1026, 1.0,1.1, 6.6,2016-09,NTY
1027, 0.0,-2.7, 4.9,2016-10,NTY
1028, 2.0,-4.2, -1.8,2016-11,NTY
1029, 0.0,-11.2, -3.1,2016-12,NTY
1030, 2.0,-21.4, -13.5,2017-01,NTY
1031, 0.0,-17.5, -12.1,2017-02,NTY
1032, 0.0,-11.6, -5.6,2017-03,NTY
1033, 16.0,7.6, 19.6,2018-08,NTY
1034, 0.0,0.4, 11.3,2018-09,NTY
1035, 10.0,-6.9, 1.1,2018-10,NTY
1036, 6.0,-1.9, 2.6,2018-11,NTY
1037, 0.0,-9.1, -5.2,2018-12,NTY
1038, 3.0,-9.9, -2.7,2019-01,NTY
1039, 4.0,-5.8, -2.7,2019-02,NTY
1040, 0.0,-16.4, -8.4,2019-03,NTY
1041, 0.0,-4.1, 5.2,2019-04,NTY
1042, 0.0,-4.5, 5.7,2019-05,NTY
1043, 7.0,6.8, 14.5,2019-07,NTY
1044, 7.0,6.0, 11.6,2019-08,NTY
1045, 7.0,4.9, 14.4,2019-09,NTY
1046, 0.0,-3.2, 7.0,2019-10,NTY
1047, 0.0,-4.8, 4.4,2019-11,NTY
1048, 0.0,-12.2, -7.6,2019-12,NTY
1049, 2.0,-10.9, -2.3,2020-01,NTY
1050, 14.0,-15.0, -2.3,2020-02,NTY
1051, 3.0,-13.1, -7.7,2020-03,NTY
1052, 0.0,-17.8, -8.1,2020-04,NTY
1053, 0.0,-4.6, 6.5,2020-05,NTY
1054, 0.0,-0.1, 8.5,2020-06,NTY
1055, 18.0,1.8, 5.7,2020-07,NTY
1056, 0.0,7.1, 20.2,2020-08,NTY
1057, 0.0,5.6, 17.8,2020-09,NTY
1058, 0.0,9.4, 16.3,2020-10,NTY
1059, 0.0,-2.1, 7.6,2020-11,NTY
1060, 0.0,-11.0, -2.6,2020-12,NTY
1061, 9.5,-5.2, -1.7,2021-01,NTY
1062, 2.4,-7.0, -3.5,2021-02,NTY
1063, 2.1,-7.2, -2.4,2021-03,NTY
1064, 0.0,-6.0, 2.1,2021-04,NTY
1065, 0.0,-4.9, 2.7,2021-05,NTY
1066, 0.2,5.1, 20.6,2021-06,NTY
1067, 0.0,11.9, 22.3,2021-07,NTY
1068, 0.0,12.0, 18.6,2021-08,NTY
1069, 0.4,1.4, 8.4,2021-09,NTY
1070, 0.1,-3.0, 5.0,2021-10,NTY
1071, 0.8,-7.3, 4.4,2021-11,NTY
1072, 18.9,-5.1, 0.8,2021-12,NTY
1073, 1.8,-19.7, -8.6,2022-01,NTY
1074, 2.8,-18.5, -11.2,2022-02,NTY
1075, 3.1,-4.6, -0.7,2022-03,NTY
1076, 0.2,-9.1, 0.0,2022-04,NTY
1077, 0.2,-4.4, 4.9,2022-05,NTY
1078, 1.4,0.9, 13.0,2022-06,NTY
1079, 0.1,3.9, 15.6,2022-07,NTY
1080, 0.2,8.1, 19.5,2022-08,NTY
1081, 0.0,9.6, 22.3,2022-09,NTY
1082, 0.0,5.5, 17.9,2022-10,NTY
1083, 1.9,-11.1, -3.9,2022-11,NTY
1084, 0.3,-28.8, -13.7,2022-12,NTY
1085, 0.2,-8.8, -3.1,2023-01,NTY
1086, 2.2,-16.4, -8.8,2023-03,NTY
1087, 4.4,-7.2, -2.0,2023-04,NTY
1088, 1.1,0.8, 5.3,2023-05,NTY
1089, 0.0,0.0, 12.6,2023-06,NTY
1090, 0.0,1.3, 14.0,2023-07,NTY
1091, 0.2,5.1, 15.7,2023-08,NTY
