ONE_DAY_PRECIPITATION,MIN_TEMP,MAX_TEMP,Station,Year,Month
 0.0,7.5, 11.9,CQM,2018,06
 1.0,11.2, 19.9,CQM,2018,07
 0.0,13.0, 24.8,CQM,2018,08
 0.0,9.3, 18.7,CQM,2018,09
 55.3,11.7, 13.6,CQM,2018,10
 1.0,0.0, 5.8,CQM,2018,12
 1.0,-1.0, 1.3,CQM,2019,01
 46.8,3.1, 3.9,CQM,2019,02
 0.0,-5.2, 3.3,CQM,2019,03
 0.0,0.6, 18.1,CQM,2019,04
 0.0,2.5, 16.8,CQM,2019,05
 0.0,8.7, 26.9,CQM,2019,07
 0.0,12.1, 20.7,CQM,2019,08
 0.0,13.3, 22.4,CQM,2019,09
 0.0,-1.5, 4.7,CQM,2019,11
 3.0,-4.5, 1.1,CQM,2019,12
 9.3,2.3, 7.1,CQM,2020,01
 37.7,-0.5, 9.6,CQM,2020,02
 1.0,-1.5, 3.3,CQM,2020,03
 0.0,-0.9, 7.4,CQM,2020,04
 0.0,4.0, 16.5,CQM,2020,05
 1.0,5.3, 15.4,CQM,2020,06
 15.0,11.0, 12.4,CQM,2020,07
 0.0,11.8, 26.5,CQM,2020,08
 0.0,11.6, 22.6,CQM,2020,09
 0.0,10.1, 18.0,CQM,2020,10
 0.0,1.0, 6.3,CQM,2020,11
 1.0,-0.5, 0.6,CQM,2020,12
 71.7,0.9, 6.2,CQM,2021,01
 61.9,1.0, 2.3,CQM,2021,02
 1.0,1.0, 3.4,CQM,2021,03
 0.0,1.2, 10.0,CQM,2021,04
 0.0,5.8, 16.7,CQM,2021,05
 0.0,8.3, 29.5,CQM,2021,06
 0.0,16.5, 20.2,CQM,2021,07
 0.0,16.5, 27.7,CQM,2021,08
 0.0,6.4, 20.8,CQM,2021,09
 0.0,6.2, 15.3,CQM,2021,10
 21.6,-0.3, 7.4,CQM,2021,11
 79.8,6.8, 10.7,CQM,2021,12
 1.6,-9.5, -2.3,CQM,2022,01
 0.3,-3.6, 0.1,CQM,2022,02
 22.4,0.8, 5.0,CQM,2022,03
 7.2,0.0, 5.6,CQM,2022,04
 0.0,0.9, 12.2,CQM,2022,05
 0.1,5.8, 23.9,CQM,2022,06
 0.0,8.4, 25.1,CQM,2022,07
 0.1,12.9, 28.1,CQM,2022,08
 0.0,12.2, 27.5,CQM,2022,09
 0.0,7.6, 20.6,CQM,2022,10
 2.1,-0.6, 7.0,CQM,2022,11
 0.2,-7.2, -3.9,CQM,2022,12
 0.2,-1.4, 2.3,CQM,2023,01
 9.6,-5.2, 1.5,CQM,2023,03
 5.7,1.7, 6.5,CQM,2023,04
 4.2,4.4, 14.3,CQM,2023,05
 0.2,3.4, 21.4,CQM,2023,06
 0.0,9.6, 23.8,CQM,2023,07
 0.0,8.6, 26.8,CQM,2023,08
 2.1,9.6, 24.3,CQM,2023,09
 3.5,3.1, 13.8,CQM,2023,10
 8.8,-0.2, 8.1,CQM,2023,11
 31.6,-0.2, 2.7,CQM,2023,12
 1.0,-17.4, -13.1,GRP,2005,01
 4.3,-0.7, 3.8,GRP,2005,02
 0.0,-3.9, 6.0,GRP,2005,03
 9.0,-2.2, 3.4,GRP,2005,04
 0.0,-1.7, 14.8,GRP,2005,05
 1.0,6.1, 12.1,GRP,2005,06
 1.0,6.8, 20.4,GRP,2005,07
 0.7,7.4, 24.8,GRP,2005,08
 1.0,7.2, 19.3,GRP,2005,09
 5.0,1.4, 6.7,GRP,2005,10
 6.3,-0.3, 2.2,GRP,2005,11
 0.7,-15.2, -9.1,GRP,2005,12
 2.0,-3.6, 1.1,GRP,2006,01
 0.0,-4.1, -1.4,GRP,2006,02
 3.7,-6.8, 16.0,GRP,2006,03
 0.0,-2.4, 15.3,GRP,2006,04
 5.3,-2.1, 5.9,GRP,2006,05
 0.0,7.7, 25.5,GRP,2006,06
 0.0,7.9, 32.1,GRP,2006,07
 1.7,2.8, 19.7,GRP,2006,08
 0.0,0.7, 25.0,GRP,2006,09
 2.0,-0.4, 12.0,GRP,2006,10
 0.0,-12.6, -1.9,GRP,2006,11
 0.8,-13.4, -5.2,GRP,2006,12
 22.0,-10.0, -8.4,GRP,2007,01
 0.0,-16.8, -6.0,GRP,2007,02
 0.7,-8.1, 2.5,GRP,2007,03
 1.7,-5.4, 4.9,GRP,2007,04
 1.0,0.4, 10.3,GRP,2007,05
 0.0,3.9, 29.5,GRP,2007,06
 0.0,3.2, 22.2,GRP,2007,07
 0.0,4.3, 30.5,GRP,2007,08
 1.7,7.1, 22.4,GRP,2007,09
 9.3,1.0, 5.1,GRP,2007,10
 6.0,-3.8, 2.5,GRP,2007,11
 2.5,-18.9, -13.4,GRP,2007,12
 2.5,-10.5, -8.9,GRP,2008,01
 6.7,-8.0, -1.1,GRP,2008,02
 5.3,-2.7, 7.4,GRP,2008,03
 0.0,-9.7, 5.1,GRP,2008,04
 0.1,-1.9, 8.6,GRP,2008,05
 2.9,2.8, 22.8,GRP,2008,06
 0.0,11.5, 25.5,GRP,2008,07
 8.6,7.1, 15.2,GRP,2008,08
 0.0,1.8, 12.8,GRP,2008,09
 0.0,5.5, 19.7,GRP,2008,10
 0.7,0.5, 7.1,GRP,2008,11
 12.2,-3.3, -0.7,GRP,2008,12
 1.9,-7.5, -5.9,GRP,2009,01
 3.6,-7.6, -1.4,GRP,2009,02
 1.5,-3.1, 0.6,GRP,2009,03
 0.1,-3.7, 2.1,GRP,2009,04
 0.0,-0.6, 13.1,GRP,2009,05
 0.0,3.0, 19.0,GRP,2009,06
 0.0,1.7, 20.2,GRP,2009,07
 5.4,11.5, 27.7,GRP,2009,08
 4.4,10.0, 28.2,GRP,2009,09
 0.1,1.7, 6.8,GRP,2009,10
 3.1,-2.2, 2.5,GRP,2009,11
 0.0,-13.8, -6.9,GRP,2009,12
 18.5,-8.5, -1.4,GRP,2010,01
 3.9,-0.7, 1.7,GRP,2010,02
 0.0,-1.3, 8.4,GRP,2010,03
 2.3,-2.9, 3.7,GRP,2010,04
 1.9,-0.3, 17.6,GRP,2010,05
 8.4,4.5, 15.2,GRP,2010,06
 0.7,3.0, 20.9,GRP,2010,07
 1.2,9.4, 22.7,GRP,2010,08
 7.4,4.0, 11.6,GRP,2010,09
 0.0,5.1, 18.0,GRP,2010,10
 21.6,1.6, 3.5,GRP,2010,11
 2.9,-4.5, -1.7,GRP,2010,12
 1.8,-15.0, -9.4,GRP,2011,01
 1.3,-16.5, -10.5,GRP,2011,02
 2.5,-10.6, -5.9,GRP,2011,03
 5.0,1.0, 4.8,GRP,2011,04
 0.0,-2.0, 11.6,GRP,2011,05
 0.0,2.8, 14.9,GRP,2011,06
 0.0,4.9, 9.7,GRP,2011,07
 0.0,6.7, 21.4,GRP,2011,08
 14.0,4.8, 13.8,GRP,2011,09
 16.9,7.4, 9.1,GRP,2011,10
 4.2,-4.4, 3.6,GRP,2011,11
 1.2,-4.1, -1.8,GRP,2011,12
 0.0,-9.3, -6.5,GRP,2012,01
 8.5,-1.1, 2.3,GRP,2012,02
 0.0,-8.5, 0.3,GRP,2012,03
 4.7,0.3, 5.2,GRP,2012,04
 2.3,2.1, 8.6,GRP,2012,05
 10.0,3.0, 10.1,GRP,2012,06
 2.2,7.3, 19.6,GRP,2012,07
 3.5,7.5, 22.8,GRP,2012,08
 17.7,5.8, 9.9,GRP,2012,09
 10.5,5.4, 12.1,GRP,2012,10
 8.2,1.9, 6.4,GRP,2012,11
 12.8,-0.5, 0.5,GRP,2012,12
 0.0,-6.2, -3.4,GRP,2013,01
 6.3,0.0, 2.3,GRP,2013,02
 37.7,-7.5, 0.5,GRP,2013,03
 0.0,-0.8, 12.6,GRP,2013,04
 0.0,-3.1, 8.8,GRP,2013,05
 0.0,2.4, 13.3,GRP,2013,06
 0.0,7.0, 27.0,GRP,2013,07
 0.0,4.5, 24.5,GRP,2013,08
 0.0,3.5, 23.0,GRP,2013,09
 0.9,2.3, 7.3,GRP,2013,10
 6.4,-5.4, 0.5,GRP,2013,11
 15.1,-3.0, -1.0,GRP,2013,12
 0.3,-3.0, -1.5,GRP,2014,01
 0.0,-19.5, -12.0,GRP,2014,02
 0.0,-13.6, -7.6,GRP,2014,03
 0.0,-8.5, 4.0,GRP,2014,04
 0.0,1.4, 19.1,GRP,2014,05
 0.0,-0.5, 15.5,GRP,2014,06
 0.0,3.0, 24.0,GRP,2014,07
 0.0,9.2, 32.0,GRP,2014,08
 7.7,4.0, 10.5,GRP,2014,09
 4.4,3.5, 6.8,GRP,2014,10
 0.6,2.1, 6.5,GRP,2014,11
 0.0,-20.0, -14.0,GRP,2014,12
 0.5,-12.3, -7.4,GRP,2015,01
 6.0,-7.5, -3.2,GRP,2015,02
 0.9,-8.1, -1.0,GRP,2015,03
 4.9,0.5, 3.5,GRP,2015,04
 24.4,1.0, 4.0,GRP,2015,05
 0.0,5.3, 21.0,GRP,2015,06
 0.0,9.1, 25.4,GRP,2015,07
 0.0,8.0, 28.5,GRP,2015,08
 32.5,6.6, 11.5,GRP,2015,09
 0.0,4.6, 19.9,GRP,2015,10
 5.9,0.6, 2.5,GRP,2015,11
 0.7,-12.2, -7.1,GRP,2015,12
 0.7,-13.5, -11.4,GRP,2016,01
 0.0,-6.3, -1.2,GRP,2016,02
 3.8,-4.2, 2.0,GRP,2016,03
 0.0,-0.3, 15.0,GRP,2016,04
 1.0,-0.3, 19.6,GRP,2016,05
 0.0,6.1, 15.4,GRP,2016,06
 1.0,8.7, 25.0,GRP,2016,07
 0.0,7.9, 20.9,GRP,2016,08
 12.0,8.1, 16.0,GRP,2016,09
 23.0,1.7, 10.8,GRP,2016,10
 11.0,0.0, 1.2,GRP,2016,11
 0.0,-4.0, -0.5,GRP,2016,12
 0.0,-14.7, -8.6,GRP,2017,01
 0.0,-18.8, -9.9,GRP,2017,02
 6.0,-9.2, -0.5,GRP,2017,03
 15.0,0.1, 1.9,GRP,2017,04
 2.0,-0.7, 8.3,GRP,2017,05
 5.0,5.9, 18.7,GRP,2017,06
 0.0,9.2, 26.1,GRP,2017,07
 0.0,8.5, 27.4,GRP,2017,08
 0.0,6.7, 23.3,GRP,2017,09
 1.0,1.3, 10.0,GRP,2017,10
 4.0,-4.0, 1.7,GRP,2017,11
 9.0,-10.0, -0.9,GRP,2017,12
 0.0,-22.8, -15.9,GRP,2018,01
 5.2,-6.4, -1.7,GRP,2018,02
 0.6,-5.8, 0.8,GRP,2018,03
 2.0,-8.1, 0.4,GRP,2018,04
 0.0,-0.8, 12.7,GRP,2018,05
 0.0,4.4, 15.5,GRP,2018,06
 10.0,6.4, 12.3,GRP,2018,07
 0.0,11.1, 28.0,GRP,2018,08
 2.0,3.4, 13.7,GRP,2018,09
 27.0,-0.2, 1.3,GRP,2018,10
 18.0,0.0, 3.3,GRP,2018,11
 0.0,-8.1, -3.2,GRP,2018,12
 2.0,-10.1, -5.4,GRP,2019,01
 41.0,-5.2, -2.1,GRP,2019,02
 2.0,-16.7, -4.0,GRP,2019,03
 0.0,-4.6, 13.1,GRP,2019,04
 0.0,-1.0, 7.0,GRP,2019,05
 0.0,6.6, 25.0,GRP,2019,06
 0.0,4.4, 21.1,GRP,2019,07
 0.2,9.7, 25.9,GRP,2019,08
 6.3,10.7, 18.2,GRP,2019,09
 0.0,-2.0, 9.7,GRP,2019,10
 0.0,-9.3, 0.5,GRP,2019,11
 0.5,-15.1, -8.9,GRP,2019,12
 15.3,-5.5, -2.3,GRP,2020,01
 18.2,-6.2, 2.7,GRP,2020,02
 0.6,-4.8, -1.3,GRP,2020,03
 1.1,-9.3, -1.8,GRP,2020,04
 0.0,-1.8, 13.0,GRP,2020,05
 1.9,2.7, 13.7,GRP,2020,06
 18.3,6.3, 9.2,GRP,2020,07
 0.0,13.0, 31.6,GRP,2020,08
 22.2,7.6, 13.7,GRP,2020,09
 0.4,4.8, 16.9,GRP,2020,10
 0.2,-2.0, 2.8,GRP,2020,11
 0.2,-9.8, -3.3,GRP,2020,12
 6.8,-5.3, -1.8,GRP,2021,01
 13.5,-2.4, 0.9,GRP,2021,02
 3.6,-5.7, -0.2,GRP,2021,03
 0.6,-2.2, 5.9,GRP,2021,04
 0.0,-1.7, 9.7,GRP,2021,05
 0.0,4.9, 25.1,GRP,2021,06
 5.0,12.4, 35.2,GRP,2021,07
 0.1,13.3, 27.2,GRP,2021,08
 4.1,3.3, 9.7,GRP,2021,09
 0.0,0.5, 8.8,GRP,2021,10
 0.0,-7.1, -0.3,GRP,2021,11
 36.1,0.0, 4.6,GRP,2021,12
 0.4,-27.1, -17.0,GRP,2022,01
 2.7,-16.6, -5.0,GRP,2022,02
 5.3,-2.0, 2.1,GRP,2022,03
 1.4,-2.2, 6.1,GRP,2022,04
 0.0,-0.6, 13.4,GRP,2022,05
 0.0,2.0, 20.0,GRP,2022,06
 0.1,5.5, 25.4,GRP,2022,07
 2.8,10.3, 27.2,GRP,2022,08
 0.0,8.8, 27.4,GRP,2022,09
 0.0,4.7, 21.4,GRP,2022,10
 2.2,-1.8, 0.9,GRP,2022,11
 0.2,-15.5, -10.4,GRP,2022,12
 0.8,-9.0, -0.9,GRP,2023,01
 1.3,-9.2, -3.3,GRP,2023,03
 1.1,-2.8, 4.1,GRP,2023,04
 0.5,2.5, 19.6,GRP,2023,05
 0.3,5.9, 22.1,GRP,2023,06
 8.2,9.0, 23.9,GRP,2023,07
 0.2,5.8, 28.0,GRP,2023,08
 7.4,7.7, 22.1,GRP,2023,09
 0.0,0.0, 13.7,GRP,2023,10
 7.0,-8.5, 0.7,GRP,2023,11
 0.9,-13.1, -6.6,GRP,2023,12
 0.0,-24.4, -13.5,NTY,2005,01
 0.7,-5.9, 0.4,NTY,2005,02
 0.0,-4.7, 3.8,NTY,2005,03
 13.9,-10.8, -2.1,NTY,2005,04
 0.0,-4.0, 11.2,NTY,2005,05
 3.0,0.4, 4.6,NTY,2005,06
 0.0,2.0, 11.0,NTY,2005,07
 0.0,1.6, 14.6,NTY,2005,08
 0.0,3.3, 13.3,NTY,2005,09
 7.0,-3.9, 3.3,NTY,2005,10
 0.0,-6.9, -1.8,NTY,2005,11
 1.0,-19.5, -11.8,NTY,2005,12
 2.8,-7.3, -4.7,NTY,2006,01
 3.7,-8.1, -3.5,NTY,2006,02
 1.0,-12.0, -3.2,NTY,2006,03
 0.0,-7.7, 5.0,NTY,2006,04
 9.0,-9.1, 1.6,NTY,2006,05
 0.0,3.3, 12.5,NTY,2006,06
 0.0,7.8, 21.5,NTY,2006,07
 0.0,1.9, 14.5,NTY,2006,08
 0.0,2.8, 20.5,NTY,2006,09
 0.0,-3.2, 7.8,NTY,2006,10
 0.9,-12.7, -2.8,NTY,2006,11
 0.0,-12.5, -0.8,NTY,2006,12
 6.4,-7.0, -4.5,NTY,2007,01
 0.0,-10.0, -1.2,NTY,2007,02
 0.0,-20.1, -7.3,NTY,2007,03
 10.0,-15.5, -6.6,NTY,2007,04
 0.9,-4.5, 5.5,NTY,2007,05
 0.2,3.0, 21.2,NTY,2007,06
 0.0,-1.0, 15.0,NTY,2007,07
 0.0,5.6, 21.6,NTY,2007,08
 1.0,-0.2, 13.0,NTY,2007,09
 0.0,-2.1, 2.9,NTY,2007,10
 0.8,-8.8, 1.7,NTY,2007,11
 1.0,-26.9, -21.2,NTY,2007,12
 3.0,-13.7, -4.9,NTY,2008,01
 1.0,-14.1, -6.0,NTY,2008,02
 0.0,-12.1, -0.2,NTY,2008,03
 0.0,-16.6, -2.6,NTY,2008,04
 0.0,-7.5, 5.4,NTY,2008,05
 24.0,-0.1, 4.4,NTY,2008,06
 0.0,3.9, 19.7,NTY,2008,07
 4.3,-0.3, 8.0,NTY,2008,08
 0.0,-2.1, 10.6,NTY,2008,09
 0.0,7.7, 21.0,NTY,2008,10
 1.9,-1.1, 4.7,NTY,2008,11
 0.0,-8.1, 7.2,NTY,2008,12
 2.0,-19.8, -8.3,NTY,2009,01
 4.0,-12.2, -5.8,NTY,2009,02
 4.0,-9.6, 4.1,NTY,2009,03
 4.0,-13.4, 0.2,NTY,2009,04
 0.0,-2.9, 13.2,NTY,2009,05
 0.0,-0.5, 15.7,NTY,2009,06
 0.0,0.5, 17.0,NTY,2009,07
 2.1,10.6, 23.3,NTY,2009,08
 4.7,8.1, 20.6,NTY,2009,09
 2.1,-4.8, 1.5,NTY,2009,10
 1.6,-7.0, 0.6,NTY,2009,11
 0.0,-14.0, -6.1,NTY,2009,12
 6.0,-6.1, -2.9,NTY,2010,01
 0.0,-5.7, -1.1,NTY,2010,02
 0.0,-4.8, 3.2,NTY,2010,03
 1.0,-11.0, -1.5,NTY,2010,04
 1.0,-4.5, 6.8,NTY,2010,05
 0.0,1.2, 11.1,NTY,2010,06
 6.0,-1.4, 7.7,NTY,2010,07
 1.0,8.9, 21.4,NTY,2010,08
 0.0,0.0, 13.4,NTY,2010,09
 0.0,3.8, 19.4,NTY,2010,10
 22.0,-3.5, -0.1,NTY,2010,11
 0.0,-9.4, -5.6,NTY,2010,12
 0.0,-7.2, 1.9,NTY,2011,01
 1.0,-8.7, 5.3,NTY,2011,02
 3.2,-14.0, -4.6,NTY,2011,03
 11.0,-6.5, 0.2,NTY,2011,04
 0.0,-7.1, 9.4,NTY,2011,05
 11.0,0.1, 10.0,NTY,2011,06
 1.0,-1.5, 5.9,NTY,2011,07
 0.0,0.9, 17.6,NTY,2011,08
 0.0,0.5, 10.5,NTY,2011,09
 2.0,-2.8, 6.2,NTY,2011,10
 0.0,-8.4, -0.8,NTY,2011,11
 0.0,-7.9, -3.1,NTY,2011,12
 1.0,-6.5, -4.2,NTY,2012,01
 0.0,-9.3, -2.1,NTY,2012,02
 0.0,-11.0, -1.5,NTY,2012,03
 1.0,-8.9, 2.8,NTY,2012,04
 2.2,-4.5, 3.5,NTY,2012,05
 0.0,0.8, 11.7,NTY,2012,06
 0.0,1.6, 13.7,NTY,2012,07
 0.0,4.3, 13.0,NTY,2012,08
 0.0,-0.4, 12.3,NTY,2012,09
 0.0,0.9, 14.4,NTY,2012,10
 0.0,-1.1, 3.5,NTY,2012,11
 3.0,-4.7, -0.9,NTY,2012,12
 0.0,-10.1, 0.5,NTY,2013,01
 0.0,-6.0, 0.2,NTY,2013,02
 8.0,-2.5, -0.4,NTY,2013,03
 0.0,-0.9, 14.0,NTY,2013,04
 0.0,-9.1, 8.2,NTY,2013,05
 5.4,-1.8, 7.7,NTY,2013,06
 0.0,10.9, 24.5,NTY,2013,07
 0.0,9.2, 17.0,NTY,2013,08
 0.0,6.0, 19.6,NTY,2013,09
 0.0,-6.0, 2.2,NTY,2013,10
 16.6,-5.2, -0.3,NTY,2013,11
 3.0,-8.5, -1.8,NTY,2013,12
 2.0,-7.5, -4.0,NTY,2014,01
 0.0,-15.0, -4.2,NTY,2014,02
 2.0,-24.0, -12.0,NTY,2014,03
 0.0,-11.2, 5.9,NTY,2014,04
 0.0,4.8, 21.7,NTY,2014,05
 7.0,3.7, 13.2,NTY,2014,06
 3.0,4.9, 25.1,NTY,2014,07
 0.0,12.2, 23.2,NTY,2014,08
 0.0,1.4, 11.9,NTY,2014,09
 0.0,-3.5, 7.4,NTY,2014,10
 0.0,-6.7, 0.7,NTY,2014,11
 0.0,-13.0, -8.1,NTY,2014,12
 0.0,-3.1, 1.4,NTY,2015,01
 1.0,-6.7, -3.0,NTY,2015,02
 1.9,-8.1, -1.6,NTY,2015,03
 3.0,-8.2, -1.7,NTY,2015,04
 0.0,-5.0, 5.0,NTY,2015,05
 0.0,6.2, 15.7,NTY,2015,06
 0.0,5.8, 18.8,NTY,2015,07
 0.0,9.7, 23.1,NTY,2015,08
 2.7,-1.7, 6.9,NTY,2015,09
 0.0,3.8, 15.9,NTY,2015,10
 3.3,-6.1, -1.5,NTY,2015,11
 0.0,-6.7, -0.2,NTY,2015,12
 0.0,-6.2, 3.8,NTY,2016,01
 0.0,-14.8, -7.5,NTY,2016,02
 7.0,-8.4, -3.7,NTY,2016,03
 0.0,0.7, 12.6,NTY,2016,04
 0.0,1.1, 16.2,NTY,2016,05
 0.0,2.3, 10.7,NTY,2016,06
 0.0,4.2, 13.4,NTY,2016,07
 0.0,4.9, 16.1,NTY,2016,08
 1.0,1.1, 6.6,NTY,2016,09
 0.0,-2.7, 4.9,NTY,2016,10
 2.0,-4.2, -1.8,NTY,2016,11
 0.0,-11.2, -3.1,NTY,2016,12
 2.0,-21.4, -13.5,NTY,2017,01
 0.0,-17.5, -12.1,NTY,2017,02
 0.0,-11.6, -5.6,NTY,2017,03
 16.0,7.6, 19.6,NTY,2018,08
 0.0,0.4, 11.3,NTY,2018,09
 10.0,-6.9, 1.1,NTY,2018,10
 6.0,-1.9, 2.6,NTY,2018,11
 0.0,-9.1, -5.2,NTY,2018,12
 3.0,-9.9, -2.7,NTY,2019,01
 4.0,-5.8, -2.7,NTY,2019,02
 0.0,-16.4, -8.4,NTY,2019,03
 0.0,-4.1, 5.2,NTY,2019,04
 0.0,-4.5, 5.7,NTY,2019,05
 7.0,6.8, 14.5,NTY,2019,07
 7.0,6.0, 11.6,NTY,2019,08
 7.0,4.9, 14.4,NTY,2019,09
 0.0,-3.2, 7.0,NTY,2019,10
 0.0,-4.8, 4.4,NTY,2019,11
 0.0,-12.2, -7.6,NTY,2019,12
 2.0,-10.9, -2.3,NTY,2020,01
 14.0,-15.0, -2.3,NTY,2020,02
 3.0,-13.1, -7.7,NTY,2020,03
 0.0,-17.8, -8.1,NTY,2020,04
 0.0,-4.6, 6.5,NTY,2020,05
 0.0,-0.1, 8.5,NTY,2020,06
 18.0,1.8, 5.7,NTY,2020,07
 0.0,7.1, 20.2,NTY,2020,08
 0.0,5.6, 17.8,NTY,2020,09
 0.0,9.4, 16.3,NTY,2020,10
 0.0,-2.1, 7.6,NTY,2020,11
 0.0,-11.0, -2.6,NTY,2020,12
 9.5,-5.2, -1.7,NTY,2021,01
 2.4,-7.0, -3.5,NTY,2021,02
 2.1,-7.2, -2.4,NTY,2021,03
 0.0,-6.0, 2.1,NTY,2021,04
 0.0,-4.9, 2.7,NTY,2021,05
 0.2,5.1, 20.6,NTY,2021,06
 0.0,11.9, 22.3,NTY,2021,07
 0.0,12.0, 18.6,NTY,2021,08
 0.4,1.4, 8.4,NTY,2021,09
 0.1,-3.0, 5.0,NTY,2021,10
 0.8,-7.3, 4.4,NTY,2021,11
 18.9,-5.1, 0.8,NTY,2021,12
 1.8,-19.7, -8.6,NTY,2022,01
 2.8,-18.5, -11.2,NTY,2022,02
 3.1,-4.6, -0.7,NTY,2022,03
 0.2,-9.1, 0.0,NTY,2022,04
 0.2,-4.4, 4.9,NTY,2022,05
 1.4,0.9, 13.0,NTY,2022,06
 0.1,3.9, 15.6,NTY,2022,07
 0.2,8.1, 19.5,NTY,2022,08
 0.0,9.6, 22.3,NTY,2022,09
 0.0,5.5, 17.9,NTY,2022,10
 1.9,-11.1, -3.9,NTY,2022,11
 0.3,-28.8, -13.7,NTY,2022,12
 0.2,-8.8, -3.1,NTY,2023,01
 2.2,-16.4, -8.8,NTY,2023,03
 4.4,-7.2, -2.0,NTY,2023,04
 1.1,0.8, 5.3,NTY,2023,05
 0.0,0.0, 12.6,NTY,2023,06
 0.0,1.3, 14.0,NTY,2023,07
 0.2,5.1, 15.7,NTY,2023,08
 0.2,4.4, 18.1,NTY,2023,09
 3.0,-2.6, 6.9,NTY,2023,10
 3.0,-2.0, 4.0,NTY,2023,11
 0.1,-10.3, -6.1,NTY,2023,12
4.9,-3.8,-0.8,SCA,2005,01
2.0,2.5,6.7,SCA,2005,02
0.0,4.3,8.2,SCA,2005,03
26.8,0.7,6.7,SCA,2005,04
0.0,7.6,15.7,SCA,2005,05
0.0,9.1,14.8,SCA,2005,06
0.2,11.5,18.7,SCA,2005,07
0.0,8.5,19.9,SCA,2005,08
1.0,11.2,19.0,SCA,2005,09
2.1,4.3,13.0,SCA,2005,10
5.9,3.7,8.5,SCA,2005,11
0.0,-3.2,-0.8,SCA,2005,12
56.1,1.0,5.2,SCA,2006,01
9.8,-0.2,5.2,SCA,2006,02
7.9,-0.8,3.7,SCA,2006,03
5.9,1.9,9.1,SCA,2006,04
2.0,1.3,12.1,SCA,2006,05
0.0,11.8,16.9,SCA,2006,06
0.0,10.0,28.0,SCA,2006,07
0.0,9.7,21.7,SCA,2006,08
0.0,7.9,25.9,SCA,2006,09
0.0,1.9,14.2,SCA,2006,10
0.0,-3.8,4.9,SCA,2006,11
0.7,-6.0,2.0,SCA,2006,12
48.1,4.8,7.6,SCA,2007,01
0.0,-0.3,5.1,SCA,2007,02
0.0,-4.3,1.2,SCA,2007,03
5.7,-3.2,5.3,SCA,2007,04
0.4,5.3,11.5,SCA,2007,05
0.0,11.0,25.0,SCA,2007,06
0.0,8.9,20.8,SCA,2007,07
0.0,10.2,28.3,SCA,2007,08
0.0,11.8,17.7,SCA,2007,09
5.2,7.7,13.2,SCA,2007,10
1.3,1.1,7.3,SCA,2007,11
14.6,-4.2,-2.3,SCA,2007,12
21.4,0.7,3.9,SCA,2008,01
0.2,-0.9,4.5,SCA,2008,02
0.8,-1.1,8.1,SCA,2008,03
0.0,-1.7,8.2,SCA,2008,04
0.2,3.7,9.0,SCA,2008,05
2.4,8.8,14.3,SCA,2008,06
1.2,16.3,27.4,SCA,2008,07
4.4,9.9,16.5,SCA,2008,08
0.0,6.0,17.7,SCA,2008,09
0.5,9.1,18.9,SCA,2008,10
16.9,9.3,12.0,SCA,2008,11
0.3,6.8,8.1,SCA,2008,12
3.4,-2.5,1.0,SCA,2009,01
13.6,-0.7,1.8,SCA,2009,02
18.2,0.1,3.6,SCA,2009,03
12.0,-0.7,2.8,SCA,2009,04
0.0,3.4,21.9,SCA,2009,05
0.0,11.4,27.8,SCA,2009,06
0.0,9.2,23.8,SCA,2009,07
0.0,21.1,29.8,SCA,2009,08
0.0,13.0,22.9,SCA,2009,09
3.2,6.7,11.9,SCA,2009,10
0.8,4.3,8.9,SCA,2009,11
0.0,-1.0,3.8,SCA,2009,12
13.1,1.1,4.5,SCA,2010,01
6.5,3.8,5.7,SCA,2010,02
0.0,4.7,11.4,SCA,2010,03
3.4,1.2,7.2,SCA,2010,04
1.1,4.4,14.6,SCA,2010,05
6.7,8.8,12.7,SCA,2010,06
4.7,9.3,14.2,SCA,2010,07
0.0,12.1,25.7,SCA,2010,08
0.0,9.5,18.8,SCA,2010,09
0.0,9.5,19.4,SCA,2010,10
33.9,4.6,8.4,SCA,2010,11
0.9,1.1,5.3,SCA,2010,12
0.0,-3.9,-0.3,SCA,2011,01
0.0,-1.1,3.0,SCA,2011,02
14.1,-3.6,3.7,SCA,2011,03
1.6,0.7,8.6,SCA,2011,04
0.3,1.8,12.4,SCA,2011,05
4.9,10.0,12.9,SCA,2011,06
0.4,10.6,13.5,SCA,2011,07
0.0,9.0,22.8,SCA,2011,08
0.0,9.7,17.4,SCA,2011,09
0.0,5.7,12.8,SCA,2011,10
0.0,1.1,6.0,SCA,2011,11
1.1,0.4,3.5,SCA,2011,12
0.0,1.0,3.5,SCA,2012,01
3.4,0.8,5.5,SCA,2012,02
0.0,-0.1,4.4,SCA,2012,03
0.0,0.4,9.2,SCA,2012,04
1.7,4.3,10.1,SCA,2012,05
8.1,8.2,18.5,SCA,2012,06
1.5,10.6,15.8,SCA,2012,07
0.0,11.1,19.7,SCA,2012,08
0.0,7.0,19.7,SCA,2012,09
0.0,6.6,16.6,SCA,2012,10
0.0,7.7,9.5,SCA,2012,11
17.5,3.3,4.8,SCA,2012,12
0.0,0.5,1.5,SCA,2013,01
0.0,2.2,4.5,SCA,2013,02
5.5,2.6,7.6,SCA,2013,03
0.0,4.8,16.4,SCA,2013,04
0.0,-0.8,12.1,SCA,2013,05
0.0,8.7,12.4,SCA,2013,06
